licenceId,licenceNumber,licensee,channel,frequency,location,status,txrx,suppressed
241187,297298,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-013-023-G)[VTME]_S_TAMAHERE EAST","Current","TX",false
241186,297234,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-021-020-A)[VTSW]_S_TAUPO STRAIGHTS WEST","Current","TX",false
241185,297281,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-007-294-A)[VICR]_VICTORIA ST WEST","Current","TX",false
241184,297249,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-021-044-A)[VTPW]_S_TAUPO WEST","Current","TX",false
241183,297271,"TWO DEGREES NETWORKS LIMITED",,939.9,"(BOP-024-048-A)[MAMT]_MAMAKU","Current","TX",false
241182,297310,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-021-017-A)[TTWN]_TURANGI TOWN","Current","TX",false
241181,297264,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-011-048-A)[WGMA]_WHANGAMATA","Current","TX",false
241180,297275,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-021-043-A)[VWKG]_S_WHAKAPAPATARINGA","Current","TX",false
241179,297315,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-019-006-A)[LICH]_LICHFIELD","Current","TX",false
241178,297285,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-015-017-A)[MGTP]_MAUNGATAPU","Current","TX",false
241177,297323,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-011-047-A)[HKAI]_HIKUAI","Current","TX",false
241176,297274,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WLG-048-009-A)[SOLY]_SOLWAY","Current","TX",false
241175,297255,"TWO DEGREES NETWORKS LIMITED",,939.9,"(HKB-030-030-A)[SHDN]_SHERENDEN RBI","Current","TX",false
241173,297248,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-004-047-D)[WWRA]_WAIWERA","Current","TX",false
241172,297263,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-036-031-A)[VWCP]_WHAKAPAPA SKI FIELD","Current","TX",false
241171,297290,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WLG-043-023-A)[OTKN]_OTAKI NORTH RBI","Current","TX",false
241170,297238,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-018-017-A)[VWKR]_S_WAIKERIA","Current","TX",false
241168,297254,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CAN-062-025-A)[SGFD]_SPRINGFIELD RBI","Current","TX",false
241167,297284,"TWO DEGREES NETWORKS LIMITED",,939.9,"(HKB-030-029-A)[MKTH]_MARAEKAKAHO NORTH RBI","Current","TX",false
241166,297294,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WLG-043-023-A)[OTKN]_OTAKI NORTH RBI","Current","TX",false
241165,297318,"TWO DEGREES NETWORKS LIMITED",,939.9,"(NTH-003-029-A)[MGTT]_MAUNGATUROTO","Current","TX",false
241163,297245,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-004-093-A)[MKRU]_MAKARAU","Current","TX",false
241162,297260,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-036-029-A)[VTUR]_S_TUROA SKI FIELD","Current","TX",false
241161,297314,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-007-314-A)[VOIW]_OKIWI","Current","TX",false
241160,297304,"TWO DEGREES NETWORKS LIMITED",,939.9,"(OTG-069-022-A)[VSCK]_S_SHINGLE CREEK","Current","TX",false
241159,297329,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-007-315-A)[VMDL]_MEDLANDS","Current","TX",false
241158,297273,"TWO DEGREES NETWORKS LIMITED",,939.9,"(OTG-070-006-A)[VSOJ]_S_SHOTOVER JET HQ","Current","TX",false
241157,297297,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CAN-068-015-A)[VDNB]_S_DUNBACK","Current","TX",false
241156,297303,"TWO DEGREES NETWORKS LIMITED",,939.9,"(TNK-035-017-A)[VKPA]_S_KAPONGA","Current","TX",false
241155,297309,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WLG-050-005-A)[VPAB]_S_PALLISER BAY","Current","TX",false
241154,297253,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-041-016-A)[VBUT]_S_MT BUTTERS","Current","TX",false
241153,297289,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WLG-048-017-A)[VOPI]_S_OPAKI","Current","TX",false
241152,297247,"TWO DEGREES NETWORKS LIMITED",,939.9,"(TNK-034-007-A)[VMHS]_S_MIDHIRST","Current","TX",false
241151,297283,"TWO DEGREES NETWORKS LIMITED",,939.9,"(TNK-035-019-A)[VOPU]_S_OPUNAKE","Current","TX",false
241150,297322,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-036-030-A)[VWPP]_S_WHAKAPAPA VILLAGE","Current","TX",false
241149,297279,"TWO DEGREES NETWORKS LIMITED",,939.9,"(TNK-035-016-A)[VARA]_S_AUROA","Current","TX",false
241148,297328,"TWO DEGREES NETWORKS LIMITED",,939.9,"(TNK-033-033-A)[VHUW]_S_HURWORTH","Current","TX",false
241147,297313,"TWO DEGREES NETWORKS LIMITED",,939.9,"(HKB-032-012-A)[VPOR]_S_PORANGAHAU","Current","TX",false
241146,297237,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CAN-058-018-A)[VMLX]_S_MT ALEXANDER","Current","TX",false
241145,297308,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-039-020-A)[VRAT]_S_RATA SH1","Current","TX",false
241144,297244,"TWO DEGREES NETWORKS LIMITED",,939.9,"(TNK-033-038-A)[VCRD]_S_CARRINGTON ROAD","Current","TX",false
241143,297259,"TWO DEGREES NETWORKS LIMITED",,939.9,"(TNK-035-018-A)[VNMB]_S_NORMANBY","Current","TX",false
241142,297257,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WLG-048-018-A)[VOTH]_S_OTAHOUA (BCL)","Current","TX",false
241141,297258,"TWO DEGREES NETWORKS LIMITED",,939.9,"(TNK-035-020-A)[VWEG]_S_WEST EGMONT","Current","TX",false
241140,297307,"TWO DEGREES NETWORKS LIMITED",,939.9,"(TNK-035-015-A)[VPTA]_S_PATEA","Current","TX",false
241139,297246,"TWO DEGREES NETWORKS LIMITED",,939.9,"(STH-073-055-A)[VMPS]_S_MT PROSPECT TE ANAU","Current","TX",false
241138,297321,"TWO DEGREES NETWORKS LIMITED",,939.9,"(STH-073-057-A)[VOUU]_S_OTAUTAU","Current","TX",false
241137,297302,"TWO DEGREES NETWORKS LIMITED",,939.9,"(OTG-070-028-A)[VATN]_S_ALBERT TOWN NORTH","Current","TX",false
241136,297243,"TWO DEGREES NETWORKS LIMITED",,939.9,"(STH-073-049-A)[VCEN]_S_CENTRE HILL","Current","TX",false
241135,297293,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-007-284-A)[VCLR]_S_CLARIS","Current","TX",false
241134,297317,"TWO DEGREES NETWORKS LIMITED",,939.9,"(OTG-070-030-A)[VGBY]_S_GLENDHU BAY","Current","TX",false
241133,297327,"TWO DEGREES NETWORKS LIMITED",,939.9,"(OTG-069-009-A)[VOSK]_S_OBELISK (BCL)","Current","TX",false
241132,297331,"TWO DEGREES NETWORKS LIMITED",,939.9,"(OTG-069-020-A)[VMFT]_S_MILLERS FLAT","Current","TX",false
241131,297236,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-007-285-A)[VGBI]_S_GREAT BARRIER ISLAND","Current","TX",false
241130,297269,"TWO DEGREES NETWORKS LIMITED",,939.9,"(OTG-070-031-A)[VGNC]_S_GLENORCHY CENTRAL","Current","TX",false
241129,297326,"TWO DEGREES NETWORKS LIMITED",,939.9,"(STH-073-051-A)[VGSN]_S_GARSTON","Current","TX",false
241128,297312,"TWO DEGREES NETWORKS LIMITED",,939.9,"(OTG-072-017-A)[VCLN]_S_CLINTON","Current","TX",false
241127,297233,"TWO DEGREES NETWORKS LIMITED",,939.9,"(STH-073-053-A)[VMDD]_S_MID DOME","Current","TX",false
241126,297278,"TWO DEGREES NETWORKS LIMITED",,939.9,"(OTG-071-060-A)[VMDM]_S_MIDDLEMARCH","Current","TX",false
241125,297242,"TWO DEGREES NETWORKS LIMITED",,939.9,"(OTG-070-033-A)[VWWN]_S_WEST WANAKA","Current","TX",false
241124,297252,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-036-023-A)[VOHR]_S_OHURA","Current","TX",false
241123,297268,"TWO DEGREES NETWORKS LIMITED",,939.9,"(STH-073-050-A)[VCTS]_S_CATLINS SOUTH","Current","TX",false
241122,297241,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-036-028-A)[VTNN]_S_TAUMARUNUI NORTH","Current","TX",false
241121,297316,"TWO DEGREES NETWORKS LIMITED",,939.9,"(OTG-072-016-A)[VBEM]_S_BEAUMONT","Current","TX",false
241120,297288,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-017-021-A)[VWPS]_S_WHAREPAPA SOUTH","Current","TX",false
241119,297499,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-055-022-A)[VSJC]_S_SPRINGS JUNCTION","Current","TX",false
241118,297489,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-051-042-A)[VTSO]_S_TAPAWERA SOUTH","Current","TX",false
241117,297559,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-051-039-A)[VMTU]_S_MT MURCHISON","Current","TX",false
241116,297540,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-020-018-A)[VWBR]_S_WAITOMO HOTEL","Current","TX",false
241115,297349,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-020-019-A)[VTMM]_S_TAUMATAMAIRE","Current","TX",false
241114,297498,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-051-044-A)[VWFD]_S_WAKEFIELD","Current","TX",false
241113,297481,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-020-015-A)[VMOK]_S_MOKAU SOUTH","Current","TX",false
241112,297337,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-057-028-A)[VWHR]_S_WHATAROA","Current","TX",false
241111,297433,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-057-024-A)[VFOX]_S_FOX GLACIER","Current","TX",false
241110,297521,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CAN-062-022-A)[VARP]_S_ARTHURS PASS","Current","TX",false
241109,297412,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-020-014-A)[VARW]_S_ARIA","Current","TX",false
241108,297387,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-020-017-A)[VPIO]_S_PIOPIO (WAIKATO)","Current","TX",false
241107,297471,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-020-013-A)[VBYL]_S_BENNEYDALE","Current","TX",false
241106,297372,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-018-012-A)[VKHA]_S_KAWHIA","Current","TX",false
241105,297517,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-018-014-A)[VOTE]_S_OTEWA","Current","TX",false
241104,297361,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-055-023-A)[VWPT]_S_WESTPORT (BCL)","Current","TX",false
241103,297467,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WLG-048-015-A)[VCPT]_S_CASTLE POINT RBI","Current","TX",false
241102,297418,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-018-013-A)[VMHH]_S_MAIHIIHI","Current","TX",false
241101,297386,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-036-026-A)[VTGW]_S_TANGIWAI","Current","TX",false
241100,297550,"TWO DEGREES NETWORKS LIMITED",,939.9,"(HKB-030-016-A)[VWMR]_S_WAIMARAMA","Current","TX",false
241099,297438,"TWO DEGREES NETWORKS LIMITED",,939.9,"(TNK-033-032-A)[VFZY]_S_FITZROY","Current","TX",false
241098,297397,"TWO DEGREES NETWORKS LIMITED",,939.9,"(HKB-032-013-A)[VTKR]_S_TAKAPAU","Current","TX",false
241097,297443,"TWO DEGREES NETWORKS LIMITED",,939.9,"(HKB-030-013-A)[VTTA]_S_TATARAAKINA (BCL)","Current","TX",false
241096,297480,"TWO DEGREES NETWORKS LIMITED",,939.9,"(HKB-030-017-A)[VPTO]_S_PATOKA","Current","TX",false
241095,297376,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-036-025-A)[VRNP]_S_RUAPEHU","Current","TX",false
241094,297453,"TWO DEGREES NETWORKS LIMITED",,939.9,"(TNK-033-036-A)[VOMS]_S_OMATA SOUTH","Current","TX",false
241093,297411,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-055-024-A)[VWSO]_S_WESTPORT SOUTH","Current","TX",false
241092,297452,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-036-022-A)[VHIT]_S_HIHITAHI","Current","TX",false
241091,297485,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-055-020-A)[VPNK]_S_PUNAKAIKI SOUTH","Current","TX",false
241090,297343,"TWO DEGREES NETWORKS LIMITED",,939.9,"(TNK-033-037-A)[VSWW]_S_SPOTSWOOD WEST","Current","TX",false
241089,297549,"TWO DEGREES NETWORKS LIMITED",,939.9,"(HKB-030-012-A)[VTPH]_S_TE POHUE","Current","TX",false
241088,297497,"TWO DEGREES NETWORKS LIMITED",,939.9,"(TNK-033-034-A)[VKRD]_S_KORU ROAD","Current","TX",false
241087,297582,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CHC-060-154-A)[VMCI]_S_MCLEANS ISLAND","Current","TX",false
241086,297536,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CAN-062-031-A)[VSBG]_S_SOUTHBRIDGE","Current","TX",false
241085,297442,"TWO DEGREES NETWORKS LIMITED",,939.9,"(TNK-033-035-A)[VNPA]_S_NEW PLYMOUTH AIRPORT","Current","TX",false
241084,297360,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CAN-062-027-A)[VKIR]_S_KIRWEE","Current","TX",false
241083,297437,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-052-024-A)[VATW]_S_ATAWHAI","Current","TX",false
241082,297396,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-036-027-A)[VTUK]_S_TUKINO","Current","TX",false
241081,297535,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CAN-065-010-A)[VMTC]_S_MT COOK","Current","TX",false
241080,297494,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CAN-065-011-A)[VMMH]_S_MT MARY (BCL)","Current","TX",false
241079,297428,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CAN-068-002-A)[VOEA]_S_OTEMATATA","Current","TX",false
241078,297355,"TWO DEGREES NETWORKS LIMITED",,939.9,"(GSB-028-033-A)[VECP]_S_EAST CAPE","Current","TX",false
241077,297558,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CAN-062-023-A)[VCSH]_S_CASTLE HILL","Current","TX",false
241076,297403,"TWO DEGREES NETWORKS LIMITED",,939.9,"(HKB-032-011-A)[VOTN]_S_OTANE","Current","TX",false
241075,297432,"TWO DEGREES NETWORKS LIMITED",,939.9,"(GSB-028-035-A)[VPUI]_S_TE PUIA SPRINGS","Current","TX",false
241074,297479,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-053-037-A)[VQCS]_S_QUEEN CHARLOTTE SOUND (BCL)","Current","TX",false
241073,297488,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-053-043-A)[VWRD]_S_WARD","Current","TX",false
241072,297557,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-053-036-A)[VPMH]_S_PORTAGE/MARLBOROUGH","Current","TX",false
241071,297382,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-053-039-A)[VRWK]_S_RENWICK","Current","TX",false
241070,297447,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-036-021-A)[VDSR]_S_DESERT ROAD NORTH","Current","TX",false
241069,297503,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-053-040-A)[VTMA]_S_TUAMARINA","Current","TX",false
241068,297427,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-053-035-A)[VHLK]_S_HAVELOCK","Current","TX",false
241067,297342,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-020-016-A)[VTAO]_S_TAHAROA","Current","TX",false
241066,297348,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CAN-058-008-A)[VHEE]_S_HUNDALEE","Current","TX",false
241065,297392,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CAN-058-017-A)[VPSS]_S_PARNASSUS","Current","TX",false
241064,297554,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WLG-050-011-A)[VGYT]_S_GREYTOWN","Current","TX",false
241063,297375,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-053-034-A)[VGRS]_S_GRASSMERE SH1","Current","TX",false
241062,297520,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-051-040-A)[VMCN]_S_MURCHISON","Current","TX",false
241061,297534,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-056-017-A)[VLBR]_S_LAKE BRUNNER","Current","TX",false
241060,297426,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-055-021-A)[VREF]_S_REEFTON","Current","TX",false
241059,297385,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-051-043-A)[VTPA]_S_TAPAWERA","Current","TX",false
241058,297581,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-019-013-A)[VWHT]_S_WAIOHOTU","Current","TX",false
241057,297476,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-057-025-A)[VKUM]_S_KUMARA TOWNSHIP","Current","TX",false
241056,297347,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-036-024-A)[VRAE]_S_RAETIHI","Current","TX",false
241055,297470,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-057-027-A)[VRSS]_S_ROSS","Current","TX",false
241054,297508,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-051-041-A)[VSAR]_S_ST ARNAUD","Current","TX",false
241053,297402,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-053-041-A)[VTOR]_S_TORY CHANNEL","Current","TX",false
241052,297401,"TWO DEGREES NETWORKS LIMITED",,939.9,"(HKB-029-015-A)[VTUI]_S_TUAI","Current","TX",false
241051,297568,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-007-272-A)[VSFB]_S_SURFDALE BEACH","Current","TX",false
241050,297545,"TWO DEGREES NETWORKS LIMITED",,939.9,"(NTH-001-094-A)[VXHK]_S_HOKIANGA (TELECOM)","Current","TX",false
241049,297548,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WLG-049-004-A)[VCNC]_S_CARTERTON CENTRAL","Current","TX",false
241048,297462,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-041-015-A)[VEKH]_S_EKETAHUNA","Current","TX",false
241047,297436,"TWO DEGREES NETWORKS LIMITED",,939.9,"(BOP-024-043-A)[VMAM]_S_MAMAKU","Current","TX",false
241046,297381,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WKT-011-030-A)[VWTG]_S_WHITIANGA (BCL)","Current","TX",false
241045,297441,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-055-019-A)[VKRM]_S_KARAMEA","Current","TX",false
241044,297423,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-057-026-A)[VKAN]_S_KANIERE","Current","TX",false
241043,297371,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-039-017-A)[VAPI]_S_APITI","Current","TX",false
241042,297346,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-038-016-A)[VMGA]_S_MANGAWEKA SH1","Current","TX",false
241041,297417,"TWO DEGREES NETWORKS LIMITED",,939.9,"(GSB-028-034-A)[VKOM]_S_TOKOMARU BAY","Current","TX",false
241040,297451,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-038-017-A)[VUTI]_S_UTIKU","Current","TX",false
241039,297366,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-041-014-A)[VAKT]_S_AKITIO","Current","TX",false
241038,297580,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-039-018-A)[VKIM]_S_KIMBOLTON","Current","TX",false
241037,297380,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-053-042-A)[VWDA]_S_WOODBOURNE AIRBASE","Current","TX",false
241036,297440,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CAN-068-007-A)[VMKI]_S_MOERAKI","Current","TX",false
241035,297466,"TWO DEGREES NETWORKS LIMITED",,939.9,"(BOP-027-007-A)[VWUB]_S_WAIHAU BAY","Current","TX",false
241034,297576,"TWO DEGREES NETWORKS LIMITED",,939.9,"(HKB-029-014-A)[VWPE]_S_WHAKAPUNAKE (BCL)","Current","TX",false
241033,297577,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-039-019-A)[VOHI]_S_OHINGAITI SH1","Current","TX",false
241032,297465,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WLG-048-019-A)[VRVB]_S_RIVERSDALE BEACH","Current","TX",false
241031,297461,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-053-038-A)[VRAI]_S_RAI VALLEY","Current","TX",false
241030,297370,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CAN-058-019-A)[VCVT]_S_CHEVIOT","Current","TX",false
241029,297484,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-052-025-A)[VHIR]_S_HIRA","Current","TX",false
241028,297410,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MBN-053-033-A)[VDSH]_S_DASHWOOD","Current","TX",false
241027,297369,"TWO DEGREES NETWORKS LIMITED",,939.9,"(NTH-003-025-A)[VMSO]_S_MANGAWHAI SOUTH","Current","TX",false
241026,297507,"TWO DEGREES NETWORKS LIMITED",,939.9,"(CAN-054-004-A)[VCLA]_S_CLARENCE","Current","TX",false
241025,297354,"TWO DEGREES NETWORKS LIMITED",,939.9,"(NTH-003-024-A)[VKAI]_S_KAIIWI LAKES","Current","TX",false
241024,297400,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-007-271-A)[VSFD]_S_SURFDALE","Current","TX",false
241023,297526,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-007-274-A)[VWHG]_S_WAIHEKE GOLF","Current","TX",false
241022,297544,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-007-281-A)[VPBB]_S_PALM BEACH BTS","Current","TX",false
241021,297533,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-007-279-A)[VOST]_S_OSTEND","Current","TX",false
241020,297496,"TWO DEGREES NETWORKS LIMITED",,939.9,"(NTH-001-090-A)[VAWN]_S_AWANUI","Current","TX",false
241019,297341,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-007-283-A)[VWHI]_S_WAIHEKE ISLAND 2 (VFNZ)","Current","TX",false
241018,297478,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-007-277-A)[VOKC]_S_OKAHUITI CREEK","Current","TX",false
241017,297460,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-041-017-A)[VNOR]_S_NORSEWOOD SH2","Current","TX",false
241016,297506,"TWO DEGREES NETWORKS LIMITED",,939.9,"(NTH-001-095-A)[VMHK]_S_MT HIKURANGI (KORDIA G2 SITE)","Current","TX",false
241015,297563,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-055-018-A)[VHEC]_S_HECTOR","Current","TX",false
241014,297516,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-007-276-A)[VONT]_S_ONETANGI TOWNSHIP","Current","TX",false
241013,297564,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-010-061-A)[VRRM]_S_RAMARAMA","Current","TX",false
241012,297446,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-056-016-A)[VGLD]_S_GLADSTONE","Current","TX",false
241011,297539,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-007-270-A)[VBPL]_S_BLACKPOOL","Current","TX",false
241010,297457,"TWO DEGREES NETWORKS LIMITED",,939.9,"(NTH-001-093-A)[VOMP]_S_OMAPERE","Current","TX",false
241009,297459,"TWO DEGREES NETWORKS LIMITED",,939.9,"(NTH-002-048-A)[VHBY]_S_HELENA BAY","Current","TX",false
241008,297474,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-006-076-A)[VWTH]_S_WAIATARUA HUB (BCL)","Current","TX",false
241007,297409,"TWO DEGREES NETWORKS LIMITED",,939.9,"(NTH-001-096-A)[VMBY]_S_MATAURI BAY","Current","TX",false
241006,297475,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-056-015-A)[VDOB]_S_DOBSON","Current","TX",false
241005,297512,"TWO DEGREES NETWORKS LIMITED",,939.9,"(OTG-072-022-A)[VTPG]_S_TAPANUI GENERAL","Current","TX",false
241004,297493,"TWO DEGREES NETWORKS LIMITED",,939.9,"(STH-073-060-A)[VTTE]_S_TUATAPERE","Current","TX",false
241003,297359,"TWO DEGREES NETWORKS LIMITED",,939.9,"(OTG-072-020-A)[VMSU]_S_MT STUART","Current","TX",false
241002,297511,"TWO DEGREES NETWORKS LIMITED",,939.9,"(STH-073-061-A)[VWMH]_S_WAIMAHAKA","Current","TX",false
241001,297379,"TWO DEGREES NETWORKS LIMITED",,939.9,"(STH-073-054-A)[VMPI]_S_MANAPOURI","Current","TX",false
241000,297492,"TWO DEGREES NETWORKS LIMITED",,939.9,"(AKL-010-057-A)[VGMU]_S_GLEN MURRAY","Current","TX",false
240999,297456,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-056-013-A)[VBYT]_S_BARRYTOWN","Current","TX",false
240998,297583,"TWO DEGREES NETWORKS LIMITED",,939.9,"(MNW-038-015-A)[VHNV]_S_HUNTERVILLE","Current","TX",false
240997,297538,"TWO DEGREES NETWORKS LIMITED",,939.9,"(OTG-072-021-A)[VMTS]_S_MILTON TOWNSHIP","Current","TX",false
240996,297547,"TWO DEGREES NETWORKS LIMITED",,939.9,"(STH-073-058-A)[VTOI]_S_TOKANUI","Current","TX",false
240995,297353,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-056-014-A)[VCMS]_S_CAMERONS","Current","TX",false
240994,297416,"TWO DEGREES NETWORKS LIMITED",,939.9,"(OTG-072-019-A)[VLAW]_S_LAWRENCE","Current","TX",false
240993,297567,"TWO DEGREES NETWORKS LIMITED",,939.9,"(STH-073-056-A)[VMBN]_S_MOSSBURN","Current","TX",false
240992,297575,"TWO DEGREES NETWORKS LIMITED",,939.9,"(STH-073-059-A)[VTNU]_S_TE ANAU","Current","TX",false
240991,297399,"TWO DEGREES NETWORKS LIMITED",,939.9,"(WST-056-012-A)[VBBL]_S_BLACKBALL","Current","TX",false
